Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
119.283496600,1,0,0,0,1,0,0,1
119.325691200,0,1,0,0,1,0,0,1
119.325717300,0,1,0,0,1,0,1,1
119.325717350,0,1,0,0,0,0,1,0
119.325717550,0,1,0,0,0,0,0,1
119.325717900,0,1,0,0,0,1,1,0
119.325718800,0,1,0,0,1,1,1,0
119.325723150,1,0,0,0,1,0,0,0
119.690982300,1,0,0,0,0,1,0,0
119.691931250,1,0,0,0,1,0,1,0
119.691933200,1,0,0,0,0,0,0,1
119.691956400,1,0,0,0,1,1,0,0
119.825694500,1,1,0,0,1,1,0,1
119.825694550,0,1,0,0,1,0,0,1
119.825721450,0,1,0,0,0,0,1,0
119.825721650,0,1,0,0,0,0,0,1
119.825722000,0,1,0,0,0,1,1,0
119.825722850,0,1,0,0,1,1,1,0
119.825727450,1,0,0,0,1,0,0,0
120.283505400,1,0,0,0,1,0,0,1
120.325693450,0,1,0,0,1,0,0,1
120.325719700,0,1,0,0,0,0,1,0
120.325719900,0,1,0,0,0,0,1,1
120.325719950,0,1,0,0,0,0,0,1
120.325720300,0,1,0,0,0,1,1,0
120.325721150,0,1,0,0,1,1,1,0
120.325725900,1,1,0,0,1,0,0,0
120.325725950,1,0,0,0,1,0,0,0
120.690996500,1,0,0,0,0,1,0,0
120.691935400,1,0,0,0,1,0,1,0
120.691937100,1,0,0,0,1,0,1,1
120.691937150,1,0,0,0,0,0,0,1
120.691961300,1,0,0,0,1,1,0,1
120.691961350,1,0,0,0,1,1,0,0
120.825708250,0,1,0,0,1,0,0,1
120.825735300,0,1,0,0,0,0,1,0
120.825735650,0,1,0,0,0,0,1,1
120.825735700,0,1,0,0,0,0,0,1
120.825735950,0,1,0,0,0,1,1,1
120.825736000,0,1,0,0,0,1,1,0
120.825737150,0,1,0,0,1,1,1,0
120.825741200,1,0,0,0,1,0,0,0
121.283516600,1,0,0,0,1,0,0,1
121.325713800,0,1,0,0,1,0,0,1
121.325740050,0,1,0,0,0,0,1,0
121.325740250,0,1,0,0,0,0,1,1
121.325740300,0,1,0,0,0,0,0,1
121.325740650,0,1,0,0,0,1,1,0
121.325741500,0,1,0,0,1,1,1,0
121.325745900,1,0,0,0,1,0,0,0
121.690994100,1,0,0,0,0,1,0,0
121.691938350,1,0,0,0,1,1,1,0
121.691938400,1,0,0,0,1,0,1,0
121.691940050,1,0,0,0,1,0,1,1
121.691940100,1,0,0,0,0,0,0,1
121.691963500,1,0,0,0,1,1,0,0
121.825724100,0,1,0,0,1,0,0,1
121.825750300,0,1,0,0,1,0,1,1
121.825750350,0,1,0,0,0,0,1,0
121.825750550,0,1,0,0,0,0,0,1
121.825750900,0,1,0,0,0,1,1,0
121.825751750,0,1,0,0,1,1,1,0
121.825756250,1,0,0,0,1,0,0,0
122.283525950,1,0,0,0,1,0,0,1
122.325728450,0,1,0,0,1,0,0,1
122.325754600,0,1,0,0,0,0,1,0
122.325754850,0,1,0,0,0,0,0,1
122.325755200,0,1,0,0,0,1,1,1
122.325755250,0,1,0,0,0,1,1,0
122.325756100,0,1,0,0,1,1,1,0
122.325760800,1,0,0,0,1,0,0,0
122.691011850,1,0,0,0,0,1,0,0
122.691950800,1,0,0,0,1,0,1,0
122.691952500,1,0,0,0,0,0,0,1
122.691976150,1,0,0,0,1,1,0,0
122.825744650,0,1,0,0,1,0,0,1
122.825771300,0,1,0,0,0,0,1,0
122.825771550,0,1,0,0,0,0,0,1
122.825772100,0,1,0,0,0,1,1,0
122.825772900,0,1,0,0,1,1,1,0
122.825777000,1,0,0,0,1,0,0,0
123.283544100,1,0,0,0,1,0,0,1
123.325756650,1,1,0,0,1,0,0,1
123.325756700,0,1,0,0,1,0,0,1
123.325782800,0,1,0,0,0,0,1,0
123.325783050,0,1,0,0,0,0,0,1
123.325783400,0,1,0,0,0,1,1,0
123.325784200,0,1,0,0,1,1,1,0
123.325788450,1,1,0,0,1,1,1,0
123.325788500,1,0,0,0,1,0,0,0
123.691021550,1,0,0,0,0,1,0,0
123.691963050,1,0,0,0,1,1,1,0
123.691963100,1,0,0,0,1,0,1,0
123.691965050,1,0,0,0,0,0,0,1
123.691987950,1,0,0,0,1,1,0,0
123.825772600,0,1,0,0,1,0,0,1
123.825799550,0,1,0,0,0,0,1,0
123.825799800,0,1,0,0,0,0,0,1
123.825800100,0,1,0,0,0,1,1,1
123.825800150,0,1,0,0,0,1,1,0
123.825801000,0,1,0,0,1,1,1,0
123.825805100,1,0,0,0,1,0,0,0
124.283558800,1,0,0,0,1,0,0,1
124.325788450,1,1,0,0,1,0,0,1
124.325788500,0,1,0,0,1,0,0,1
124.325814450,0,1,0,0,0,0,1,0
124.325814700,0,1,0,0,0,0,0,1
124.325815050,0,1,0,0,0,1,1,0
124.325815900,0,1,0,0,1,1,1,0
124.325820300,1,0,0,0,1,0,0,0
124.691024100,1,0,0,0,0,1,0,0
124.691975200,1,0,0,0,1,0,1,0
124.691976900,1,0,0,0,0,0,0,1
124.692000450,1,0,0,0,1,1,0,0
124.825793650,0,1,0,0,1,0,0,1
124.825820150,0,1,0,0,1,0,1,1
124.825820200,0,1,0,0,0,0,1,0
124.825820400,0,1,0,0,0,0,0,1
124.825820750,0,1,0,0,0,1,1,0
124.825821550,0,1,0,0,1,1,1,0
124.825826150,1,1,0,0,1,0,1,0
124.825826200,1,0,0,0,1,0,0,0
125.283573050,1,0,0,0,1,0,0,1
125.325796550,0,1,0,0,1,0,0,1
125.325822400,0,1,0,0,0,0,1,0
125.325822650,0,1,0,0,0,0,0,1
125.325823000,0,1,0,0,0,1,1,1
125.325823050,0,1,0,0,0,1,1,0
125.325823850,0,1,0,0,1,1,1,0
125.325828250,1,0,0,0,1,0,0,0
125.691058300,1,0,0,0,1,1,0,0
125.691058350,1,0,0,0,0,1,0,0
125.691995950,1,0,0,0,1,0,1,0
125.691997650,1,0,0,0,0,0,0,1
125.692021200,1,0,0,0,1,1,0,0
125.825810300,0,1,0,0,1,0,0,1
125.825837000,0,1,0,0,0,0,1,0
125.825837250,0,1,0,0,0,0,0,1
125.825837550,0,1,0,0,0,1,1,0
125.825838450,0,1,0,0,1,1,1,0
125.825842950,1,0,0,0,1,0,0,0
126.283584600,1,0,0,0,1,0,0,1
126.325822650,0,1,0,0,1,0,0,1
126.325848900,0,1,0,0,1,0,1,1
126.325848950,0,1,0,0,0,0,1,0
126.325849150,0,1,0,0,0,0,0,1
126.325849500,0,1,0,0,0,1,1,1
126.325849550,0,1,0,0,0,1,1,0
126.325850400,0,1,0,0,1,1,1,0
126.325855000,1,0,0,0,1,0,0,0
126.691056700,1,0,0,0,1,1,0,0
126.691056750,1,0,0,0,0,1,0,0
126.692007700,1,0,0,0,1,0,1,0
126.692009650,1,0,0,0,0,0,0,1
126.692032900,1,0,0,0,1,1,0,0
126.825829750,1,1,0,0,1,1,0,1
126.825829800,0,1,0,0,1,0,0,1
126.825856300,0,1,0,0,0,0,1,0
126.825856550,0,1,0,0,0,0,0,1
126.825856850,0,1,0,0,0,1,1,1
126.825856900,0,1,0,0,0,1,1,0
126.825858050,0,1,0,0,1,1,1,0
126.825862150,1,1,0,0,1,1,1,0
126.825862200,1,0,0,0,1,0,0,0
127.283597900,1,0,0,0,1,0,0,1
127.325845400,1,1,0,0,1,0,0,1
127.325845450,0,1,0,0,1,0,0,1
127.325872600,0,1,0,0,0,0,1,0
127.325872750,0,1,0,0,0,0,0,1
127.325873000,0,1,0,0,0,1,1,0
127.325873850,0,1,0,0,1,1,1,0
127.325878250,1,0,0,0,1,0,0,0
127.691074000,1,0,0,0,0,1,0,0
127.692020650,1,0,0,0,1,0,1,0
127.692022350,1,0,0,0,0,0,0,1
127.692045450,1,0,0,0,1,1,0,0
127.825849500,0,1,0,0,1,0,0,1
127.825876950,0,1,0,0,0,0,1,0
127.825877150,0,1,0,0,0,0,0,1
127.825877500,0,1,0,0,0,1,1,0
127.825878350,0,1,0,0,1,1,1,0
127.825882650,1,0,0,0,1,0,0,0
128.283605100,1,0,0,0,1,0,0,1
128.325852900,0,1,0,0,1,0,0,1
128.325879000,0,1,0,0,0,0,1,0
128.325879250,0,1,0,0,0,0,0,1
128.325879600,0,1,0,0,0,1,1,0
128.325880800,0,1,0,0,1,1,1,0
128.325885000,1,1,0,0,1,0,1,0
128.325885050,1,0,0,0,1,0,0,0
128.691070350,1,0,0,0,0,1,0,0
128.692023550,1,0,0,0,1,0,1,0
128.692025250,1,0,0,0,0,0,0,1
128.692049150,1,0,0,0,1,1,0,0
128.825857300,0,1,0,0,1,0,0,1
128.825883550,0,1,0,0,0,0,1,0
128.825883800,0,1,0,0,0,0,0,1
128.825884150,0,1,0,0,0,1,1,0
128.825885300,0,1,0,0,1,1,1,0
128.825889450,1,1,0,0,1,0,0,0
128.825889500,1,0,0,0,1,0,0,0
129.283610250,1,0,0,0,1,0,0,1
129.325858350,0,1,0,0,1,0,0,1
129.325885050,0,1,0,0,0,0,1,0
129.325885250,0,1,0,0,0,0,1,1
129.325885300,0,1,0,0,0,0,0,1
129.325885600,0,1,0,0,0,1,1,0
129.325886450,0,1,0,0,1,1,1,0
129.325890950,1,0,0,0,1,0,0,0
129.691091350,1,0,0,0,1,1,0,0
129.691091400,1,0,0,0,0,1,0,0
129.692035900,1,0,0,0,1,0,1,0
129.692037600,1,0,0,0,0,0,0,1
129.692061350,1,0,0,0,1,1,0,0
129.825871700,0,1,0,0,1,0,0,1
129.825898150,0,1,0,0,0,0,1,0
129.825898400,0,1,0,0,0,0,0,1
129.825898750,0,1,0,0,0,1,1,0
129.825899600,0,1,0,0,1,1,1,0
129.825904350,1,0,0,0,1,0,0,0
130.283618000,1,0,0,0,1,0,0,1
130.325887550,0,1,0,0,1,0,0,1
130.325913650,0,1,0,0,1,0,1,1
130.325913700,0,1,0,0,0,0,1,0
130.325913850,0,1,0,0,0,0,1,1
130.325913900,0,1,0,0,0,0,0,1
130.325914200,0,1,0,0,0,1,1,0
130.325915050,0,1,0,0,1,1,1,0
130.325919350,1,0,0,0,1,0,0,0
130.691102400,1,0,0,0,0,1,0,0
130.692039700,1,0,0,0,1,1,1,0
130.692039750,1,0,0,0,1,0,1,0
130.692041500,1,0,0,0,0,0,0,1
130.692065000,1,0,0,0,1,1,0,0
130.825902950,0,1,0,0,1,0,0,1
130.825929850,0,1,0,0,0,0,1,0
130.825930100,0,1,0,0,0,0,0,1
130.825930450,0,1,0,0,0,1,1,0
130.825931350,0,1,0,0,1,1,1,0
130.825935400,1,0,0,0,1,0,0,0
131.283638000,1,0,0,0,1,0,0,1
131.325908900,0,1,0,0,1,0,0,1
131.325935300,0,1,0,0,1,0,1,1
131.325935350,0,1,0,0,0,0,1,0
131.325935550,0,1,0,0,0,0,0,1
131.325935950,0,1,0,0,0,1,1,0
131.325936800,0,1,0,0,1,1,1,0
131.325941100,1,1,0,0,1,1,1,0
131.325941150,1,0,0,0,1,0,0,0
131.691110250,1,0,0,0,1,1,0,0
131.691110300,1,0,0,0,0,1,0,0
131.692052050,1,0,0,0,1,0,1,0
131.692053700,1,0,0,0,0,0,1,1
131.692053750,1,0,0,0,0,0,0,1
131.692076900,1,0,0,0,1,1,0,0
131.825923550,0,1,0,0,1,0,0,1
131.825950600,0,1,0,0,0,0,1,0
131.825950850,0,1,0,0,0,0,0,1
131.825951200,0,1,0,0,0,1,1,0
131.825952050,0,1,0,0,1,1,1,0
131.825956150,1,0,0,0,1,0,0,0
132.283655950,1,0,0,0,1,0,0,1
132.325928550,0,1,0,0,1,0,0,1
132.325954750,0,1,0,0,0,0,1,0
132.325954950,0,1,0,0,0,0,1,1
132.325955000,0,1,0,0,0,0,0,1
132.325955350,0,1,0,0,0,1,1,0
132.325956250,0,1,0,0,1,1,1,0
132.325960850,1,0,0,0,1,0,0,0
132.691118300,1,0,0,0,1,1,0,0
132.691118350,1,0,0,0,0,1,0,0
132.692055800,1,0,0,0,1,0,1,0
132.692057450,1,0,0,0,0,0,0,1
132.692081000,1,0,0,0,1,1,0,0
132.825936050,0,1,0,0,1,0,0,1
132.825962600,0,1,0,0,0,0,1,0
132.825963050,0,1,0,0,0,0,0,1
132.825963400,0,1,0,0,0,1,1,0
132.825964250,0,1,0,0,1,1,1,0
132.825968500,1,0,0,0,1,0,0,0
133.283671650,1,0,0,0,1,0,0,1
133.325939050,0,1,0,0,1,0,0,1
133.325964950,0,1,0,0,0,0,1,0
133.325965200,0,1,0,0,0,0,0,1
133.325965500,0,1,0,0,0,1,1,1
133.325965550,0,1,0,0,0,1,1,0
133.325966400,0,1,0,0,1,1,1,0
133.325970700,1,1,0,0,1,1,1,0
133.325970750,1,0,0,0,1,0,0,0
133.691111950,1,0,0,0,0,1,0,0
133.692058550,1,0,0,0,1,0,1,0
133.692060250,1,0,0,0,0,0,0,1
133.692083500,1,0,0,0,1,1,0,0
133.825950750,0,1,0,0,1,0,0,1
133.825977200,0,1,0,0,0,0,1,0
133.825977400,0,1,0,0,0,0,0,1
133.825977750,0,1,0,0,0,1,1,0
133.825978600,0,1,0,0,1,1,1,0
133.825983050,1,0,0,0,1,0,0,0
134.283690600,1,0,0,0,1,0,0,1
134.325965200,0,1,0,0,1,0,0,1
134.325991400,0,1,0,0,0,0,1,0
134.325991600,0,1,0,0,0,0,1,1
134.325991650,0,1,0,0,0,0,0,1
134.325991950,0,1,0,0,0,1,1,0
134.325992800,0,1,0,0,1,1,1,0
134.325997300,1,0,0,0,1,0,0,0
134.691132700,1,0,0,0,0,1,0,0
134.692070900,1,0,0,0,1,0,1,0
134.692072900,1,0,0,0,0,0,0,1
134.692095800,1,0,0,0,1,1,0,0
134.825979600,0,1,0,0,1,0,0,1
134.826006950,0,1,0,0,0,0,1,0
134.826007300,0,1,0,0,0,0,0,1
134.826007600,0,1,0,0,0,1,1,0
134.826008450,0,1,0,0,1,1,1,0
134.826012550,1,0,0,0,1,0,0,0
135.283696100,1,0,0,0,1,0,0,1
135.325995250,0,1,0,0,1,0,0,1
135.326022050,0,1,0,0,0,0,1,0
135.326022200,0,1,0,0,0,0,0,1
135.326022450,0,1,0,0,0,1,1,0
135.326023300,0,1,0,0,1,1,1,0
135.326027750,1,0,0,0,1,0,0,0
135.691142000,1,0,0,0,1,1,0,0
135.691142050,1,0,0,0,0,1,0,0
135.692091600,1,0,0,0,1,0,1,0
135.692093300,1,0,0,0,0,0,0,1
135.692117200,1,0,0,0,1,1,0,0
135.826010400,0,1,0,0,1,0,0,1
135.826037500,0,1,0,0,0,0,1,0
135.826037750,0,1,0,0,0,0,0,1
135.826038100,0,1,0,0,0,1,1,0
135.826039200,0,1,0,0,1,1,1,0
135.826043250,1,1,0,0,1,1,1,0
135.826043300,1,0,0,0,1,0,0,0
136.283709600,1,0,0,0,1,0,0,1
136.326025000,0,1,0,0,1,0,0,1
136.326051450,0,1,0,0,1,0,1,1
136.326051500,0,1,0,0,0,0,1,0
136.326051700,0,1,0,0,0,0,0,1
136.326052050,0,1,0,0,0,1,1,0
136.326052900,0,1,0,0,1,1,1,0
136.326057150,1,1,0,0,1,1,1,0
136.326057200,1,0,0,0,1,0,0,0
136.691158150,1,0,0,0,0,1,0,0
136.692103900,1,0,0,0,1,0,1,0
136.692105550,1,0,0,0,0,0,0,1
136.692129050,1,0,0,0,1,1,0,0
136.826044850,0,1,0,0,1,0,0,1
136.826071850,0,1,0,0,0,0,1,0
136.826072100,0,1,0,0,0,0,0,1
136.826072400,0,1,0,0,0,1,1,0
136.826073250,0,1,0,0,1,1,1,0
136.826077500,1,0,0,0,1,0,0,0
137.283722000,1,0,0,0,1,0,0,1
137.326058200,0,1,0,0,1,0,0,1
137.326084900,0,1,0,0,0,0,1,0
137.326085150,0,1,0,0,0,0,0,1
137.326085500,0,1,0,0,0,1,1,0
137.326086350,0,1,0,0,1,1,1,0
137.326090600,1,0,0,0,1,0,0,0
137.691187750,1,0,0,0,0,1,0,0
137.692125350,1,0,0,0,1,0,1,0
137.692127000,1,0,0,0,1,0,1,1
137.692127050,1,0,0,0,0,0,0,1
137.692150600,1,0,0,0,1,1,0,0
137.826063350,0,1,0,0,1,0,0,1
137.826090650,0,1,0,0,1,0,1,1
137.826090700,0,1,0,0,0,0,1,0
137.826090900,0,1,0,0,0,0,0,1
137.826091250,0,1,0,0,0,1,1,1
137.826091300,0,1,0,0,0,1,1,0
137.826092100,0,1,0,0,1,1,1,0
137.826096450,1,0,0,0,1,0,0,0
138.283726300,1,0,0,0,1,0,0,1
138.326064150,0,1,0,0,1,0,0,1
138.326090250,0,1,0,0,1,0,1,1
138.326090300,0,1,0,0,0,0,1,0
138.326090500,0,1,0,0,0,0,0,1
138.326090900,0,1,0,0,0,1,1,0
138.326091700,0,1,0,0,1,1,1,0
138.326096500,1,0,0,0,1,0,0,0
138.691187300,1,0,0,0,0,1,0,0
138.692128400,1,0,0,0,1,1,1,0
138.692128450,1,0,0,0,1,0,1,0
138.692130100,1,0,0,0,0,0,0,1
138.692153200,1,0,0,0,1,1,0,0
138.826082250,0,1,0,0,1,0,0,1
138.826109450,0,1,0,0,0,0,1,0
138.826109650,0,1,0,0,0,0,0,1
138.826110000,0,1,0,0,0,1,1,0
138.826110850,0,1,0,0,1,1,1,0
138.826115550,1,0,0,0,1,0,0,0
139.283742300,1,0,0,0,1,0,0,1
139.326095700,0,1,0,0,1,0,0,1
139.326122000,0,1,0,0,0,0,1,0
139.326122200,0,1,0,0,0,0,1,1
139.326122250,0,1,0,0,0,0,0,1
139.326122600,0,1,0,0,0,1,1,0
139.326123400,0,1,0,0,1,1,1,0
139.326127950,1,0,0,0,1,0,0,0
139.691190200,1,0,0,0,0,1,0,0
139.692140700,1,0,0,0,1,0,1,0
139.692142400,1,0,0,0,0,0,0,1
139.692165850,1,0,0,0,1,1,0,0
139.826098800,1,1,0,0,1,1,0,1
139.826098850,0,1,0,0,1,0,0,1
139.826126750,0,1,0,0,0,0,1,0
139.826127000,0,1,0,0,0,0,0,1
139.826127350,0,1,0,0,0,1,1,0
139.826128200,0,1,0,0,1,1,1,0
139.826132850,1,0,0,0,1,0,0,0
140.283758250,1,0,0,0,1,0,0,1
140.326097700,0,1,0,0,1,0,0,1
140.326124350,0,1,0,0,0,0,1,0
140.326124600,0,1,0,0,0,0,0,1
140.326124950,0,1,0,0,0,1,1,0
140.326125800,0,1,0,0,1,1,1,0
140.326130500,1,0,0,0,1,0,0,0
140.691214100,1,0,0,0,0,1,0,0
140.692161550,1,0,0,0,1,0,1,0
140.692163200,1,0,0,0,0,0,0,1
140.692186650,1,0,0,0,1,1,0,0
140.826103300,0,1,0,0,1,0,0,1
140.826130350,0,1,0,0,0,0,1,0
140.826130700,0,1,0,0,0,0,0,1
140.826131000,0,1,0,0,0,1,1,1
140.826131050,0,1,0,0,0,1,1,0
140.826131900,0,1,0,0,1,1,1,0
140.826136400,1,0,0,0,1,0,0,0
141.283760850,1,0,0,0,1,0,0,1
141.326117800,0,1,0,0,1,0,0,1
141.326143700,0,1,0,0,0,0,1,0
141.326143900,0,1,0,0,0,0,1,1
141.326143950,0,1,0,0,0,0,0,1
141.326144300,0,1,0,0,0,1,1,0
141.326145200,0,1,0,0,1,1,1,0
141.326149850,1,0,0,0,1,0,0,0
141.691218200,1,0,0,0,1,1,0,0
141.691218250,1,0,0,0,0,1,0,0
141.692165050,1,0,0,0,1,0,1,0
141.692166700,1,0,0,0,0,0,0,1
141.692190450,1,0,0,0,1,1,0,0
141.826134450,0,1,0,0,1,0,0,1
141.826161450,0,1,0,0,1,0,1,1
141.826161500,0,1,0,0,0,0,1,0
141.826161700,0,1,0,0,0,0,0,1
141.826162050,0,1,0,0,0,1,1,0
141.826162900,0,1,0,0,1,1,1,0
141.826167050,1,1,0,0,1,1,1,0
141.826167100,1,0,0,0,1,0,0,0
142.283767800,1,0,0,0,1,0,0,1
142.326145850,0,1,0,0,1,0,0,1
142.326172550,0,1,0,0,0,0,1,0
142.326172800,0,1,0,0,0,0,0,1
142.326173100,0,1,0,0,0,1,1,0
142.326174000,0,1,0,0,1,1,1,0
142.326178250,1,0,0,0,1,0,0,0
142.691230550,1,0,0,0,0,1,0,0
142.692176600,1,0,0,0,1,0,1,0
142.692178300,1,0,0,0,0,0,0,1
142.692201800,1,0,0,0,1,1,0,1
142.692201850,1,0,0,0,1,1,0,0
142.826151500,0,1,0,0,1,0,0,1
142.826178500,0,1,0,0,0,0,1,0
142.826178700,0,1,0,0,0,0,0,1
142.826179050,0,1,0,0,0,1,1,0
142.826179900,0,1,0,0,1,1,1,0
142.826184100,1,0,0,0,1,0,0,0
143.283777850,1,0,0,0,1,0,0,1
143.326154600,0,1,0,0,1,0,0,1
143.326180500,0,1,0,0,0,0,1,0
143.326180700,0,1,0,0,0,0,1,1
143.326180750,0,1,0,0,0,0,0,1
143.326181100,0,1,0,0,0,1,1,0
143.326182300,0,1,0,0,1,1,1,0
143.326186750,1,0,0,0,1,0,0,0
143.691259250,1,0,0,0,0,1,0,0
143.692197550,1,0,0,0,1,0,1,0
143.692199450,1,0,0,0,0,0,0,1
143.692222650,1,0,0,0,1,1,0,0
143.826159200,0,1,0,0,1,0,0,1
143.826185900,0,1,0,0,0,0,1,0
143.826186250,0,1,0,0,0,0,0,1
143.826186900,0,1,0,0,0,1,1,0
143.826187750,0,1,0,0,1,1,1,0
143.826192000,1,1,0,0,1,1,1,0
143.826192050,1,0,0,0,1,0,0,0
144.283796350,1,0,0,0,1,0,0,1
144.326169150,0,1,0,0,1,0,0,1
144.326195350,0,1,0,0,0,0,1,0
144.326195600,0,1,0,0,0,0,1,1
144.326195650,0,1,0,0,0,0,0,1
144.326195950,0,1,0,0,0,1,1,0
144.326196800,0,1,0,0,1,1,1,0
144.326201450,1,0,0,0,1,0,0,0
144.691268750,1,0,0,0,0,1,0,0
144.692210600,1,0,0,0,1,0,1,0
144.692212300,1,0,0,0,0,0,0,1
144.692236150,1,0,0,0,1,1,0,0
144.826179400,0,1,0,0,1,0,0,1
144.826206600,0,1,0,0,0,0,1,0
144.826206950,0,1,0,0,0,0,0,1
144.826207250,0,1,0,0,0,1,1,0
144.826208100,0,1,0,0,1,1,1,0
144.826212650,1,0,0,0,1,0,0,0
145.283804900,1,0,0,0,1,0,0,1
145.326186050,0,1,0,0,1,0,0,1
145.326212050,0,1,0,0,1,0,1,1
145.326212100,0,1,0,0,0,0,1,0
145.326212300,0,1,0,0,0,0,0,1
145.326212700,0,1,0,0,0,1,1,0
145.326213500,0,1,0,0,1,1,1,0
145.326218100,1,0,0,0,1,0,0,0
145.691279600,1,0,0,0,0,1,0,0
145.692221950,1,0,0,0,1,1,0,0
145.692222000,1,0,0,0,1,0,1,0
145.692223650,1,0,0,0,1,0,1,1
145.692223700,1,0,0,0,0,0,0,1
145.692247450,1,0,0,0,1,1,0,0
145.826202000,0,1,0,0,1,0,0,1
145.826228650,0,1,0,0,0,0,1,0
145.826228800,0,1,0,0,0,0,0,1
145.826229050,0,1,0,0,0,1,1,0
145.826230200,0,1,0,0,1,1,1,0
145.826234450,1,0,0,0,1,0,0,0
146.283813250,1,0,0,0,1,0,0,1
146.326208250,0,1,0,0,1,0,0,1
146.326234850,0,1,0,0,0,0,1,0
146.326235050,0,1,0,0,0,0,0,1
146.326235450,0,1,0,0,0,1,1,0
146.326236250,0,1,0,0,1,1,1,0
146.326240600,1,0,0,0,1,0,0,0
146.691287300,1,0,0,0,0,1,0,0
146.692234350,1,0,0,0,1,0,1,0
146.692236400,1,0,0,0,0,0,0,1
146.692259250,1,0,0,0,1,1,0,0
146.826223400,0,1,0,0,1,0,0,1
146.826250150,0,1,0,0,1,0,1,1
146.826250200,0,1,0,0,0,0,1,0
146.826250400,0,1,0,0,0,0,0,1
146.826250750,0,1,0,0,0,1,1,0
146.826251600,0,1,0,0,1,1,1,0
146.826256150,1,0,0,0,1,0,0,0
147.283824450,1,0,0,0,1,0,0,1
147.326238800,0,1,0,0,1,0,0,1
147.326265050,0,1,0,0,0,0,1,0
147.326265300,0,1,0,0,0,0,0,1
147.326265650,0,1,0,0,0,1,1,1
147.326265700,0,1,0,0,0,1,1,0
147.326266500,0,1,0,0,1,1,1,0
147.326271150,1,0,0,0,1,0,0,0
147.691304800,1,0,0,0,0,1,0,0
147.692246450,1,0,0,0,1,0,1,0
147.692248100,1,0,0,0,0,0,0,1
147.692271200,1,0,0,0,1,1,0,0
147.826252750,0,1,0,0,1,0,0,1
147.826279400,0,1,0,0,0,0,1,0
147.826279600,0,1,0,0,0,0,1,1
147.826279650,0,1,0,0,0,0,0,1
147.826280200,0,1,0,0,0,1,1,0
147.826281100,0,1,0,0,1,1,1,0
147.826285600,1,0,0,0,1,0,0,0
148.283839900,1,0,0,0,1,0,0,1
148.326253250,0,1,0,0,1,0,0,1
148.326279600,0,1,0,0,0,0,1,0
148.326279850,0,1,0,0,0,0,0,1
148.326280200,0,1,0,0,0,1,1,0
148.326281050,0,1,0,0,1,1,1,0
148.326285850,1,0,0,0,1,0,0,0
148.691309200,1,0,0,0,0,1,0,0
148.692258500,1,0,0,0,1,0,1,0
148.692260200,1,0,0,0,0,0,0,1
148.692283750,1,0,0,0,1,1,0,0
148.826264800,0,1,0,0,1,0,0,1
148.826292450,0,1,0,0,0,0,1,0
148.826292800,0,1,0,0,0,0,0,1
148.826293100,0,1,0,0,0,1,1,1
148.826293150,0,1,0,0,0,1,1,0
148.826293950,0,1,0,0,1,1,1,0
148.826298500,1,0,0,0,1,0,0,0
149.283859500,1,0,0,0,1,0,0,1
149.326281550,0,1,0,0,1,0,0,1
149.326308100,0,1,0,0,1,0,1,1
149.326308150,0,1,0,0,0,0,1,0
149.326308350,0,1,0,0,0,0,0,1
149.326308700,0,1,0,0,0,1,1,1
149.326308750,0,1,0,0,0,1,1,0
149.326309600,0,1,0,0,1,1,1,0
149.326313900,1,0,0,0,1,0,0,0
149.691304900,1,0,0,0,0,1,0,0
149.692253100,1,0,0,0,1,0,1,0
149.692254800,1,0,0,0,0,0,0,1
149.692278300,1,0,0,0,1,1,0,0
149.826284200,0,1,0,0,1,0,0,1
149.826311250,0,1,0,0,0,0,1,0
149.826311600,0,1,0,0,0,0,0,1
149.826311900,0,1,0,0,0,1,1,0
149.826312750,0,1,0,0,1,1,1,0
149.826317400,1,0,0,0,1,0,0,0
150.283863000,1,0,0,0,1,0,0,1
150.326296850,0,1,0,0,1,0,0,1
150.326323050,0,1,0,0,0,0,1,0
150.326323300,0,1,0,0,0,0,0,1
150.326323650,0,1,0,0,0,1,1,0
150.326324500,0,1,0,0,1,1,1,0
150.326329250,1,0,0,0,1,0,0,0
150.691323800,1,0,0,0,1,1,0,0
150.691323850,1,0,0,0,0,1,0,0
150.692265200,1,0,0,0,1,0,1,0
150.692267200,1,0,0,0,0,0,0,1
150.692290150,1,0,0,0,1,1,0,0
150.826310950,0,1,0,0,1,0,0,1
150.826337150,0,1,0,0,0,0,1,0
150.826337500,0,1,0,0,0,0,0,1
150.826337800,0,1,0,0,0,1,1,0
150.826338650,0,1,0,0,1,1,1,0
150.826343300,1,0,0,0,1,0,0,0
151.283871800,1,0,0,0,1,0,0,1
151.326311350,0,1,0,0,1,0,0,1
151.326338000,0,1,0,0,0,0,1,0
151.326338200,0,1,0,0,0,0,0,1
151.326338600,0,1,0,0,0,1,1,0
151.326339450,0,1,0,0,1,1,1,0
151.326343700,1,0,0,0,1,0,0,0
151.691315700,1,0,0,0,0,1,0,0
151.692269500,1,0,0,0,1,0,1,0
151.692271150,1,0,0,0,0,0,1,1
151.692271200,1,0,0,0,0,0,0,1
151.692293950,1,0,0,0,1,1,0,0
151.826318400,0,1,0,0,1,0,0,1
151.826345450,0,1,0,0,1,0,1,1
